date,product_sku,quantity,revenue,channel,region,invoice_no,customer_id,season
24/12/2025,PIST-BAJ-150,3,2460,retail,dhaka,INV-2025-1632,CUST-0011,winter
11/12/2025,PIST-HERO-100,23,11730,online,dhaka,INV-2025-1633,CUST-0012,winter
20/12/2025,PIST-HERO-100,66,33660,retail,dhaka,INV-2025-1634,CUST-0017,winter
12/12/2025,PIST-HONDA-125,22,14080,retail,dhaka,INV-2025-1635,CUST-0022,winter
19/12/2025,PIST-HONDA-125,23,14720,retail,khulna,INV-2025-1636,CUST-0048,winter
08/12/2025,GASK-BAJ-100,46,11040,wholesale,dhaka,INV-2025-1637,CUST-0035,winter
20/12/2025,GASK-BAJ-100,63,15120,retail,chittagong,INV-2025-1638,CUST-0017,winter
08/12/2025,GASK-UNIV-125,42,12180,retail,sylhet,INV-2025-1639,CUST-0044,winter
14/12/2025,GASK-UNIV-125,6,1740,online,dhaka,INV-2025-1640,CUST-0030,winter
22/12/2025,GASK-UNIV-125,18,5220,online,dhaka,INV-2025-1641,CUST-0037,winter
05/12/2025,CHAIN-428H,5,1750,retail,rangpur,INV-2025-1642,CUST-0043,winter
09/12/2025,CHAIN-428H,8,2800,retail,khulna,INV-2025-1643,CUST-0001,winter
16/12/2025,CHAIN-428H,3,1050,retail,barishal,INV-2025-1644,CUST-0024,winter
18/12/2025,CHAIN-428H,2,700,retail,dhaka,INV-2025-1645,CUST-0017,winter
24/12/2025,CHAIN-428H,11,3850,retail,chittagong,INV-2025-1646,CUST-0002,winter
06/12/2025,CHAIN-420,1,230,retail,dhaka,INV-2025-1647,CUST-0045,winter
14/12/2025,CHAIN-420,36,8280,retail,rangpur,INV-2025-1648,CUST-0039,winter
25/12/2025,CHAIN-420,8,1840,retail,rajshahi,INV-2025-1649,CUST-0023,winter
08/12/2025,FILT-OIL-100,70,6650,retail,chittagong,INV-2025-1650,CUST-0050,winter
20/12/2025,FILT-OIL-100,123,11685,retail,dhaka,INV-2025-1651,CUST-0035,winter
12/12/2025,FILT-OIL-125,56,6160,retail,sylhet,INV-2025-1652,CUST-0046,winter
21/12/2025,FILT-OIL-125,68,7480,retail,sylhet,INV-2025-1653,CUST-0034,winter
09/12/2025,FILT-AIR-100,61,5002,wholesale,chittagong,INV-2025-1654,CUST-0039,winter
21/12/2025,FILT-AIR-100,62,5084,retail,khulna,INV-2025-1655,CUST-0025,winter
09/12/2025,FILT-AIR-125,30,2700,retail,rangpur,INV-2025-1656,CUST-0004,winter
15/12/2025,FILT-AIR-125,35,3150,online,sylhet,INV-2025-1657,CUST-0009,winter
23/12/2025,FILT-AIR-125,53,4770,wholesale,dhaka,INV-2025-1658,CUST-0011,winter
06/12/2025,BRKE-PAD-DISC,16,2800,retail,dhaka,INV-2025-1659,CUST-0018,winter
14/12/2025,BRKE-PAD-DISC,18,3150,retail,chittagong,INV-2025-1660,CUST-0014,winter
22/12/2025,BRKE-PAD-DISC,15,2625,online,rajshahi,INV-2025-1661,CUST-0034,winter
10/12/2025,BRKE-PAD-DRUM,26,3510,retail,sylhet,INV-2025-1662,CUST-0001,winter
22/12/2025,BRKE-PAD-DRUM,58,7830,wholesale,sylhet,INV-2025-1663,CUST-0048,winter
10/12/2025,TIRE-100-18,6,6600,retail,dhaka,INV-2025-1664,CUST-0046,winter
19/12/2025,TIRE-100-18,9,9900,retail,chittagong,INV-2025-1665,CUST-0009,winter
08/12/2025,TIRE-100-17,6,5880,retail,chittagong,INV-2025-1666,CUST-0004,winter
19/12/2025,TIRE-100-17,17,16660,retail,chittagong,INV-2025-1667,CUST-0001,winter
09/12/2025,TIRE-125-18,4,5400,retail,chittagong,INV-2025-1668,CUST-0038,winter
21/12/2025,TIRE-125-18,8,10800,wholesale,dhaka,INV-2025-1669,CUST-0009,winter
08/12/2025,BATT-12V7A,11,16500,wholesale,sylhet,INV-2025-1670,CUST-0048,winter
21/12/2025,BATT-12V7A,17,25500,retail,dhaka,INV-2025-1671,CUST-0039,winter
05/12/2025,BATT-12V9A,5,8750,wholesale,khulna,INV-2025-1672,CUST-0018,winter
15/12/2025,BATT-12V9A,8,14000,retail,dhaka,INV-2025-1673,CUST-0011,winter
22/12/2025,BATT-12V9A,2,3500,retail,dhaka,INV-2025-1674,CUST-0013,winter
06/12/2025,SPRK-NGK-C4HSA,52,6760,online,rajshahi,INV-2025-1675,CUST-0006,winter
11/12/2025,SPRK-NGK-C4HSA,53,6890,wholesale,chittagong,INV-2025-1676,CUST-0024,winter
13/12/2025,SPRK-NGK-C4HSA,39,5070,retail,dhaka,INV-2025-1677,CUST-0019,winter
21/12/2025,SPRK-NGK-C4HSA,60,7800,wholesale,rajshahi,INV-2025-1678,CUST-0020,winter
24/12/2025,SPRK-NGK-C4HSA,39,5070,retail,sylhet,INV-2025-1679,CUST-0028,winter
06/12/2025,SPRK-NGK-BPR6ES,64,9280,retail,dhaka,INV-2025-1680,CUST-0039,winter
17/12/2025,SPRK-NGK-BPR6ES,56,8120,retail,dhaka,INV-2025-1681,CUST-0009,winter
24/12/2025,SPRK-NGK-BPR6ES,18,2610,retail,khulna,INV-2025-1682,CUST-0028,winter
10/12/2025,CABL-CLUTCH-100,5,625,wholesale,rajshahi,INV-2025-1683,CUST-0048,winter
19/12/2025,CABL-CLUTCH-100,51,6375,wholesale,dhaka,INV-2025-1684,CUST-0045,winter
09/12/2025,CABL-THROT-100,4,432,wholesale,rangpur,INV-2025-1685,CUST-0048,winter
16/12/2025,CABL-THROT-100,25,2700,retail,sylhet,INV-2025-1686,CUST-0041,winter
25/12/2025,CABL-THROT-100,25,2700,retail,dhaka,INV-2025-1687,CUST-0046,winter
05/12/2025,CABL-SPED-100,8,760,retail,dhaka,INV-2025-1688,CUST-0016,winter
11/12/2025,CABL-SPED-100,6,570,retail,dhaka,INV-2025-1689,CUST-0003,winter
14/12/2025,CABL-SPED-100,10,950,retail,khulna,INV-2025-1690,CUST-0006,winter
20/12/2025,CABL-SPED-100,7,665,retail,rajshahi,INV-2025-1691,CUST-0043,winter
23/12/2025,CABL-SPED-100,4,380,retail,chittagong,INV-2025-1692,CUST-0024,winter
08/12/2025,BEAR-6201,44,3300,retail,rajshahi,INV-2025-1693,CUST-0046,winter
12/12/2025,BEAR-6201,55,4125,wholesale,barishal,INV-2025-1694,CUST-0018,winter
19/12/2025,BEAR-6201,86,6450,online,rajshahi,INV-2025-1695,CUST-0041,winter
24/12/2025,BEAR-6201,109,8175,retail,dhaka,INV-2025-1696,CUST-0016,winter
06/12/2025,BEAR-6202,66,5412,retail,dhaka,INV-2025-1697,CUST-0019,winter
08/12/2025,BEAR-6202,18,1476,wholesale,dhaka,INV-2025-1698,CUST-0001,winter
16/12/2025,BEAR-6202,26,2132,online,chittagong,INV-2025-1699,CUST-0040,winter
19/12/2025,BEAR-6202,48,3936,retail,barishal,INV-2025-1700,CUST-0006,winter
25/12/2025,BEAR-6202,52,4264,retail,khulna,INV-2025-1701,CUST-0026,winter
07/12/2025,BEAR-6301,63,5670,online,dhaka,INV-2025-1702,CUST-0018,winter
11/12/2025,BEAR-6301,30,2700,retail,dhaka,INV-2025-1703,CUST-0046,winter
16/12/2025,BEAR-6301,30,2700,retail,chittagong,INV-2025-1704,CUST-0012,winter
23/12/2025,BEAR-6301,24,2160,online,dhaka,INV-2025-1705,CUST-0019,winter
07/12/2025,CLUT-PLATE-100,7,1750,retail,barishal,INV-2025-1706,CUST-0004,winter
10/12/2025,CLUT-PLATE-100,7,1750,retail,chittagong,INV-2025-1707,CUST-0043,winter
18/12/2025,CLUT-PLATE-100,3,750,retail,rajshahi,INV-2025-1708,CUST-0044,winter
24/12/2025,CLUT-PLATE-100,10,2500,retail,barishal,INV-2025-1709,CUST-0042,winter
10/12/2025,CLUT-PLATE-125,12,3480,retail,dhaka,INV-2025-1710,CUST-0024,winter
19/12/2025,CLUT-PLATE-125,12,3480,retail,rajshahi,INV-2025-1711,CUST-0036,winter
06/12/2025,ENGN-OIL-10W30,13,4160,retail,rajshahi,INV-2025-1712,CUST-0044,winter
16/12/2025,ENGN-OIL-10W30,52,16640,wholesale,sylhet,INV-2025-1713,CUST-0004,winter
25/12/2025,ENGN-OIL-10W30,42,13440,retail,dhaka,INV-2025-1714,CUST-0011,winter
10/12/2025,ENGN-OIL-20W40,60,21000,retail,dhaka,INV-2025-1715,CUST-0029,winter
19/12/2025,ENGN-OIL-20W40,35,12250,retail,dhaka,INV-2025-1716,CUST-0044,winter
05/12/2025,FORK-SEAL-100,13,1560,online,khulna,INV-2025-1717,CUST-0005,winter
15/12/2025,FORK-SEAL-100,1,120,online,dhaka,INV-2025-1718,CUST-0021,winter
22/12/2025,FORK-SEAL-100,20,2400,wholesale,sylhet,INV-2025-1719,CUST-0003,winter
07/12/2025,SHCK-REAR-100,2,1560,wholesale,chittagong,INV-2025-1720,CUST-0013,winter
14/12/2025,SHCK-REAR-100,4,3120,retail,dhaka,INV-2025-1721,CUST-0020,winter
23/12/2025,SHCK-REAR-100,4,3120,wholesale,dhaka,INV-2025-1722,CUST-0008,winter
05/12/2025,HEAD-LED-H4,9,4680,retail,barishal,INV-2025-1723,CUST-0013,winter
16/12/2025,HEAD-LED-H4,6,3120,retail,dhaka,INV-2025-1724,CUST-0046,winter
22/12/2025,HEAD-LED-H4,7,3640,wholesale,dhaka,INV-2025-1725,CUST-0012,winter
11/12/2025,HEAD-HALO-H4,24,5760,wholesale,dhaka,INV-2025-1726,CUST-0040,winter
19/12/2025,HEAD-HALO-H4,8,1920,online,dhaka,INV-2025-1727,CUST-0043,winter
08/12/2025,TAIL-UNIV-A,7,1365,wholesale,dhaka,INV-2025-1728,CUST-0039,winter
14/12/2025,TAIL-UNIV-A,7,1365,retail,dhaka,INV-2025-1729,CUST-0031,winter
25/12/2025,TAIL-UNIV-A,31,6045,wholesale,sylhet,INV-2025-1730,CUST-0015,winter
05/12/2025,MIRR-ROUND-10,19,1482,retail,dhaka,INV-2025-1731,CUST-0030,winter
16/12/2025,MIRR-ROUND-10,61,4758,retail,dhaka,INV-2025-1732,CUST-0039,winter
24/12/2025,MIRR-ROUND-10,13,1014,online,chittagong,INV-2025-1733,CUST-0049,winter
05/12/2025,HDLB-RAISED-22,13,3770,retail,dhaka,INV-2025-1734,CUST-0042,winter
16/12/2025,HDLB-RAISED-22,3,870,wholesale,khulna,INV-2025-1735,CUST-0036,winter
21/12/2025,HDLB-RAISED-22,1,290,online,dhaka,INV-2025-1736,CUST-0044,winter
08/12/2025,SEAT-COMM-100,5,1750,wholesale,khulna,INV-2025-1737,CUST-0031,winter
15/12/2025,SEAT-COMM-100,7,2450,retail,dhaka,INV-2025-1738,CUST-0017,winter
25/12/2025,SEAT-COMM-100,3,1050,retail,dhaka,INV-2025-1739,CUST-0014,winter
05/12/2025,TANK-FUEL-10L,1,1550,online,dhaka,INV-2025-1740,CUST-0023,winter
13/12/2025,TANK-FUEL-10L,1,1550,wholesale,chittagong,INV-2025-1741,CUST-0048,winter
25/12/2025,TANK-FUEL-10L,5,7750,wholesale,chittagong,INV-2025-1742,CUST-0043,winter
08/12/2025,EXHS-BAJ-100,1,720,retail,mymensingh,INV-2025-1743,CUST-0024,winter
14/12/2025,EXHS-BAJ-100,7,5040,online,sylhet,INV-2025-1744,CUST-0016,winter
25/12/2025,EXHS-BAJ-100,3,2160,wholesale,khulna,INV-2025-1745,CUST-0047,winter
08/12/2025,CARB-KEI-VM17,1,1200,retail,dhaka,INV-2025-1746,CUST-0032,winter
16/12/2025,CARB-KEI-VM17,3,3600,retail,sylhet,INV-2025-1747,CUST-0036,winter
23/12/2025,CARB-KEI-VM17,3,3600,wholesale,rangpur,INV-2025-1748,CUST-0042,winter
